,Unnamed: 0,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season,teamWon,comeback,margin
821,821,Germany,1996-03-24,M'gladbach,Stuttgart,1.0,1.0,D,0.0,1.0,A,1995-1996,Blank,M'gladbach,1
822,822,Germany,1996-03-24,St Pauli,Hansa Rostock,3.0,2.0,H,2.0,1.0,H,1995-1996,St Pauli,False,0
823,823,Germany,1996-03-29,FC Koln,Kaiserslautern,0.0,1.0,A,0.0,1.0,A,1995-1996,Kaiserslautern,False,0
824,824,Germany,1996-03-29,Hamburg,Uerdingen,0.0,0.0,D,0.0,0.0,D,1995-1996,Blank,False,0
825,825,Germany,1996-03-30,Bayern Munich,Dortmund,1.0,0.0,H,1.0,0.0,H,1995-1996,Bayern Munich,False,0
826,826,Germany,1996-03-30,Ein Frankfurt,M'gladbach,0.0,2.0,A,0.0,2.0,A,1995-1996,M'gladbach,False,0
827,827,Germany,1996-03-30,Hansa Rostock,Karlsruhe,1.0,1.0,D,0.0,0.0,D,1995-1996,Blank,False,0
828,828,Germany,1996-03-30,Schalke 04,Freiburg,3.0,0.0,H,1.0,0.0,H,1995-1996,Schalke 04,False,0
829,829,Germany,1996-03-30,Stuttgart,St Pauli,1.0,1.0,D,1.0,0.0,H,1995-1996,Blank,St Pauli,1
830,830,Germany,1996-03-30,Werder Bremen,Leverkusen,2.0,1.0,H,1.0,0.0,H,1995-1996,Werder Bremen,False,0
831,831,Germany,1996-03-31,Dusseldorf,Munich 1860,1.0,1.0,D,0.0,0.0,D,1995-1996,Blank,False,0
832,832,Germany,1996-02-04,St Pauli,Leverkusen,2.0,1.0,H,0.0,0.0,D,1995-1996,St Pauli,False,0
833,833,Germany,1996-04-04,Kaiserslautern,Schalke 04,0.0,0.0,D,0.0,0.0,D,1995-1996,Blank,False,0
834,834,Germany,1996-04-04,Stuttgart,Hansa Rostock,1.0,1.0,D,1.0,0.0,H,1995-1996,Blank,Hansa Rostock,1
835,835,Germany,1996-04-04,Uerdingen,Karlsruhe,2.0,3.0,A,1.0,0.0,H,1995-1996,Karlsruhe,Karlsruhe,2
836,836,Germany,1996-06-04,Dortmund,Werder Bremen,1.0,1.0,D,1.0,1.0,D,1995-1996,Blank,False,0
837,837,Germany,1996-06-04,Freiburg,Dusseldorf,1.0,1.0,D,1.0,0.0,H,1995-1996,Blank,Dusseldorf,1
838,838,Germany,1996-06-04,Leverkusen,FC Koln,1.0,2.0,A,1.0,1.0,D,1995-1996,FC Koln,False,0
839,839,Germany,1996-06-04,Munich 1860,Hamburg,5.0,0.0,H,2.0,0.0,H,1995-1996,Munich 1860,False,0
840,840,Germany,1996-06-04,St Pauli,Ein Frankfurt,2.0,1.0,H,1.0,1.0,D,1995-1996,St Pauli,False,0
841,841,Germany,1996-07-04,M'gladbach,Bayern Munich,3.0,1.0,H,2.0,1.0,H,1995-1996,M'gladbach,False,0
842,842,Germany,1996-09-04,Ein Frankfurt,Stuttgart,2.0,2.0,D,2.0,2.0,D,1996-1997,Blank,False,0
843,843,Germany,1996-09-04,FC Koln,Dortmund,0.0,0.0,D,0.0,0.0,D,1996-1997,Blank,False,0
844,844,Germany,1996-09-04,Hansa Rostock,Uerdingen,1.0,0.0,H,0.0,0.0,D,1996-1997,Hansa Rostock,False,0
845,845,Germany,1996-09-04,Karlsruhe,Munich 1860,1.0,1.0,D,1.0,0.0,H,1996-1997,Blank,Munich 1860,1
846,846,Germany,1996-09-04,Schalke 04,Leverkusen,1.0,1.0,D,0.0,1.0,A,1996-1997,Blank,Schalke 04,1
847,847,Germany,1996-10-04,Bayern Munich,St Pauli,1.0,1.0,D,0.0,1.0,A,1996-1997,Blank,Bayern Munich,1
848,848,Germany,1996-10-04,Dusseldorf,Kaiserslautern,2.0,1.0,H,0.0,1.0,A,1996-1997,Dusseldorf,Dusseldorf,2
849,849,Germany,1996-10-04,Hamburg,Freiburg,0.0,0.0,D,0.0,0.0,D,1996-1997,Blank,False,0
850,850,Germany,1996-10-04,Werder Bremen,M'gladbach,2.0,0.0,H,1.0,0.0,H,1996-1997,Werder Bremen,False,0
851,851,Germany,1996-12-04,Ein Frankfurt,Hansa Rostock,1.0,3.0,A,1.0,1.0,D,1996-1997,Hansa Rostock,False,0
852,852,Germany,1996-12-04,Munich 1860,Uerdingen,2.0,1.0,H,0.0,1.0,A,1996-1997,Munich 1860,Munich 1860,2
853,853,Germany,1996-04-13,Dortmund,Schalke 04,0.0,0.0,D,0.0,0.0,D,1995-1996,Blank,False,0
854,854,Germany,1996-04-13,Freiburg,Karlsruhe,0.0,3.0,A,0.0,2.0,A,1995-1996,Karlsruhe,False,0
855,855,Germany,1996-04-13,Kaiserslautern,Hamburg,1.0,2.0,A,0.0,1.0,A,1995-1996,Hamburg,False,0
856,856,Germany,1996-04-13,M'gladbach,FC Koln,2.0,1.0,H,1.0,0.0,H,1995-1996,M'gladbach,False,0
857,857,Germany,1996-04-13,St Pauli,Werder Bremen,1.0,2.0,A,0.0,1.0,A,1995-1996,Werder Bremen,False,0
858,858,Germany,1996-04-13,Stuttgart,Bayern Munich,0.0,1.0,A,0.0,0.0,D,1995-1996,Bayern Munich,False,0
859,859,Germany,1996-04-14,Leverkusen,Dusseldorf,0.0,0.0,D,0.0,0.0,D,1995-1996,Blank,False,0
860,860,Germany,1996-04-16,M'gladbach,Kaiserslautern,1.0,1.0,D,1.0,0.0,H,1995-1996,Blank,Kaiserslautern,1
861,861,Germany,1996-04-17,Hansa Rostock,Hamburg,2.0,0.0,H,2.0,0.0,H,1995-1996,Hansa Rostock,False,0
862,862,Germany,1996-04-19,Karlsruhe,Kaiserslautern,0.0,0.0,D,0.0,0.0,D,1995-1996,Blank,False,0
863,863,Germany,1996-04-19,Uerdingen,Freiburg,3.0,1.0,H,1.0,0.0,H,1995-1996,Uerdingen,False,0
864,864,Germany,1996-04-20,Bayern Munich,Ein Frankfurt,1.0,1.0,D,0.0,1.0,A,1995-1996,Blank,Bayern Munich,1
865,865,Germany,1996-04-20,Dusseldorf,Dortmund,1.0,2.0,A,1.0,2.0,A,1995-1996,Dortmund,False,0
866,866,Germany,1996-04-20,FC Koln,St Pauli,1.0,0.0,H,0.0,0.0,D,1995-1996,FC Koln,False,0
867,867,Germany,1996-04-20,Hansa Rostock,Munich 1860,0.0,3.0,A,0.0,1.0,A,1995-1996,Munich 1860,False,0
868,868,Germany,1996-04-20,Werder Bremen,Stuttgart,2.0,2.0,D,1.0,0.0,H,1995-1996,Blank,Stuttgart,1
869,869,Germany,1996-04-21,Schalke 04,M'gladbach,3.0,3.0,D,1.0,2.0,A,1995-1996,Blank,Schalke 04,1
870,870,Germany,1996-04-24,Hamburg,Leverkusen,2.0,2.0,D,1.0,1.0,D,1995-1996,Blank,False,0
871,871,Germany,1996-04-26,Kaiserslautern,Uerdingen,3.0,0.0,H,2.0,0.0,H,1995-1996,Kaiserslautern,False,0
872,872,Germany,1996-04-26,St Pauli,Schalke 04,2.0,0.0,H,2.0,0.0,H,1995-1996,St Pauli,False,0
873,873,Germany,1996-04-27,Bayern Munich,Hansa Rostock,0.0,1.0,A,0.0,0.0,D,1995-1996,Hansa Rostock,False,0
874,874,Germany,1996-04-27,Dortmund,Hamburg,1.0,1.0,D,1.0,1.0,D,1995-1996,Blank,False,0
875,875,Germany,1996-04-27,Ein Frankfurt,Werder Bremen,1.0,0.0,H,0.0,0.0,D,1995-1996,Ein Frankfurt,False,0
876,876,Germany,1996-04-27,Freiburg,Munich 1860,1.0,0.0,H,0.0,0.0,D,1995-1996,Freiburg,False,0
877,877,Germany,1996-04-27,Leverkusen,Karlsruhe,1.0,2.0,A,1.0,1.0,D,1995-1996,Karlsruhe,False,0
878,878,Germany,1996-04-27,Stuttgart,FC Koln,0.0,1.0,A,0.0,0.0,D,1995-1996,FC Koln,False,0
879,879,Germany,1996-04-28,M'gladbach,Dusseldorf,1.0,1.0,D,0.0,1.0,A,1995-1996,Blank,M'gladbach,1
880,880,Germany,1996-04-30,Hansa Rostock,Freiburg,1.0,0.0,H,0.0,0.0,D,1995-1996,Hansa Rostock,False,0
881,881,Germany,1996-04-30,Karlsruhe,Dortmund,5.0,0.0,H,1.0,0.0,H,1995-1996,Karlsruhe,False,0
882,882,Germany,1996-04-30,Schalke 04,Stuttgart,2.0,0.0,H,0.0,0.0,D,1995-1996,Schalke 04,False,0
883,883,Germany,1996-04-30,Uerdingen,Leverkusen,3.0,0.0,H,1.0,0.0,H,1995-1996,Uerdingen,False,0
884,884,Germany,1996-01-05,Dusseldorf,St Pauli,2.0,0.0,H,1.0,0.0,H,1995-1996,Dusseldorf,False,0
885,885,Germany,1996-01-05,FC Koln,Ein Frankfurt,3.0,0.0,H,1.0,0.0,H,1995-1996,FC Koln,False,0
886,886,Germany,1996-01-05,Hamburg,M'gladbach,2.0,1.0,H,1.0,0.0,H,1995-1996,Hamburg,False,0
887,887,Germany,1996-03-05,Dortmund,Uerdingen,5.0,0.0,H,4.0,0.0,H,1995-1996,Dortmund,False,0
888,888,Germany,1996-03-05,Freiburg,Kaiserslautern,0.0,0.0,D,0.0,0.0,D,1995-1996,Blank,False,0
889,889,Germany,1996-04-05,Bayern Munich,FC Koln,3.0,2.0,H,1.0,0.0,H,1995-1996,Bayern Munich,False,0
890,890,Germany,1996-04-05,Ein Frankfurt,Schalke 04,0.0,3.0,A,0.0,1.0,A,1995-1996,Schalke 04,False,0
891,891,Germany,1996-04-05,Hansa Rostock,Werder Bremen,2.0,1.0,H,0.0,0.0,D,1995-1996,Hansa Rostock,False,0
892,892,Germany,1996-04-05,Leverkusen,Munich 1860,2.0,1.0,H,1.0,0.0,H,1995-1996,Leverkusen,False,0
893,893,Germany,1996-04-05,M'gladbach,Karlsruhe,1.0,2.0,A,0.0,1.0,A,1995-1996,Karlsruhe,False,0
894,894,Germany,1996-04-05,Stuttgart,Dusseldorf,2.0,3.0,A,0.0,0.0,D,1995-1996,Dusseldorf,False,0
895,895,Germany,1996-05-05,St Pauli,Hamburg,1.0,1.0,D,1.0,0.0,H,1995-1996,Blank,Hamburg,1
896,896,Germany,1996-07-05,Dortmund,Leverkusen,2.0,0.0,H,1.0,0.0,H,1995-1996,Dortmund,False,0
897,897,Germany,1996-07-05,Hansa Rostock,Schalke 04,1.0,2.0,A,1.0,0.0,H,1995-1996,Schalke 04,Schalke 04,2
898,898,Germany,1996-07-05,Munich 1860,Kaiserslautern,1.0,1.0,D,1.0,1.0,D,1995-1996,Blank,False,0
899,899,Germany,1996-07-05,Werder Bremen,Bayern Munich,3.0,2.0,H,1.0,2.0,A,1995-1996,Werder Bremen,Werder Bremen,2
900,900,Germany,1996-11-05,Dusseldorf,Ein Frankfurt,2.0,2.0,D,2.0,0.0,H,1996-1997,Blank,Ein Frankfurt,2
901,901,Germany,1996-11-05,FC Koln,Werder Bremen,1.0,2.0,A,1.0,0.0,H,1996-1997,Werder Bremen,Werder Bremen,2
902,902,Germany,1996-11-05,Freiburg,Leverkusen,2.0,1.0,H,2.0,0.0,H,1996-1997,Freiburg,False,0
903,903,Germany,1996-11-05,Hamburg,Stuttgart,3.0,0.0,H,1.0,0.0,H,1996-1997,Hamburg,False,0
904,904,Germany,1996-11-05,Kaiserslautern,Hansa Rostock,2.0,0.0,H,2.0,0.0,H,1996-1997,Kaiserslautern,False,0
905,905,Germany,1996-11-05,Karlsruhe,St Pauli,2.0,2.0,D,0.0,1.0,A,1996-1997,Blank,Karlsruhe,1
906,906,Germany,1996-11-05,Munich 1860,Dortmund,2.0,2.0,D,0.0,1.0,A,1996-1997,Blank,Munich 1860,1
907,907,Germany,1996-11-05,Schalke 04,Bayern Munich,2.0,1.0,H,1.0,1.0,D,1996-1997,Schalke 04,False,0
908,908,Germany,1996-11-05,Uerdingen,M'gladbach,0.0,2.0,A,0.0,2.0,A,1996-1997,M'gladbach,False,0
909,909,Germany,1996-05-18,Bayern Munich,Dusseldorf,2.0,2.0,D,0.0,2.0,A,1995-1996,Blank,Bayern Munich,2
910,910,Germany,1996-05-18,Dortmund,Freiburg,3.0,2.0,H,0.0,0.0,D,1995-1996,Dortmund,False,0
911,911,Germany,1996-05-18,Ein Frankfurt,Hamburg,1.0,4.0,A,0.0,1.0,A,1995-1996,Hamburg,False,0
912,912,Germany,1996-05-18,Hansa Rostock,FC Koln,0.0,1.0,A,0.0,0.0,D,1995-1996,FC Koln,False,0
913,913,Germany,1996-05-18,Leverkusen,Kaiserslautern,1.0,1.0,D,0.0,0.0,D,1995-1996,Blank,False,0
914,914,Germany,1996-05-18,M'gladbach,Munich 1860,0.0,2.0,A,0.0,0.0,D,1995-1996,Munich 1860,False,0
915,915,Germany,1996-05-18,St Pauli,Uerdingen,0.0,2.0,A,0.0,2.0,A,1995-1996,Uerdingen,False,0
916,916,Germany,1996-05-18,Stuttgart,Karlsruhe,3.0,1.0,H,2.0,1.0,H,1995-1996,Stuttgart,False,0
917,917,Germany,1996-05-18,Werder Bremen,Schalke 04,1.0,2.0,A,1.0,0.0,H,1995-1996,Schalke 04,Schalke 04,2
918,918,Germany,1996-08-16,M'gladbach,Bielefeld,0.0,0.0,D,0.0,0.0,D,1996-1997,Blank,False,0
919,919,Germany,1996-08-16,St Pauli,Bayern Munich,1.0,2.0,A,1.0,2.0,A,1996-1997,Bayern Munich,False,0
920,920,Germany,1996-08-17,Bochum,Duisburg,1.0,0.0,H,1.0,0.0,H,1996-1997,Bochum,False,0
921,921,Germany,1996-08-17,Freiburg,Werder Bremen,3.0,2.0,H,2.0,0.0,H,1996-1997,Freiburg,False,0
922,922,Germany,1996-08-17,Hansa Rostock,Karlsruhe,2.0,2.0,D,0.0,1.0,A,1996-1997,Blank,Hansa Rostock,1
923,923,Germany,1996-08-17,Leverkusen,Dortmund,4.0,2.0,H,2.0,2.0,D,1996-1997,Leverkusen,False,0
924,924,Germany,1996-08-17,Munich 1860,Hamburg,2.0,1.0,H,0.0,0.0,D,1996-1997,Munich 1860,False,0
925,925,Germany,1996-08-17,Stuttgart,Schalke 04,4.0,0.0,H,2.0,0.0,H,1996-1997,Stuttgart,False,0
926,926,Germany,1996-08-18,Dusseldorf,FC Koln,0.0,3.0,A,0.0,1.0,A,1996-1997,FC Koln,False,0
927,927,Germany,1996-08-20,Bielefeld,St Pauli,1.0,2.0,A,0.0,1.0,A,1996-1997,St Pauli,False,0
928,928,Germany,1996-08-20,Hamburg,Freiburg,5.0,1.0,H,4.0,0.0,H,1996-1997,Hamburg,False,0
929,929,Germany,1996-08-20,Schalke 04,M'gladbach,0.0,0.0,D,0.0,0.0,D,1996-1997,Blank,False,0
930,930,Germany,1996-08-20,Werder Bremen,Hansa Rostock,1.0,1.0,D,0.0,1.0,A,1996-1997,Blank,Werder Bremen,1
931,931,Germany,1996-08-21,Bayern Munich,Bochum,1.0,1.0,D,0.0,0.0,D,1996-1997,Blank,False,0
932,932,Germany,1996-08-21,Dortmund,Dusseldorf,4.0,0.0,H,2.0,0.0,H,1996-1997,Dortmund,False,0
933,933,Germany,1996-08-21,Duisburg,Leverkusen,1.0,3.0,A,0.0,0.0,D,1996-1997,Leverkusen,False,0
934,934,Germany,1996-08-21,FC Koln,Munich 1860,1.0,0.0,H,1.0,0.0,H,1996-1997,FC Koln,False,0
935,935,Germany,1996-08-23,Hansa Rostock,Hamburg,0.0,1.0,A,0.0,0.0,D,1996-1997,Hamburg,False,0
936,936,Germany,1996-08-23,St Pauli,Schalke 04,4.0,4.0,D,1.0,3.0,A,1996-1997,Blank,St Pauli,2
937,937,Germany,1996-08-24,Bochum,Bielefeld,1.0,1.0,D,0.0,0.0,D,1996-1997,Blank,False,0
938,938,Germany,1996-08-24,Freiburg,FC Koln,1.0,3.0,A,0.0,1.0,A,1996-1997,FC Koln,False,0
939,939,Germany,1996-08-24,Leverkusen,Dusseldorf,0.0,1.0,A,0.0,0.0,D,1996-1997,Dusseldorf,False,0
940,940,Germany,1996-08-24,M'gladbach,Karlsruhe,1.0,3.0,A,1.0,2.0,A,1996-1997,Karlsruhe,False,0
941,941,Germany,1996-08-24,Munich 1860,Dortmund,1.0,3.0,A,1.0,0.0,H,1996-1997,Dortmund,Dortmund,3
942,942,Germany,1996-08-24,Stuttgart,Werder Bremen,2.0,1.0,H,0.0,0.0,D,1996-1997,Stuttgart,False,0
943,943,Germany,1996-08-25,Duisburg,Bayern Munich,0.0,4.0,A,0.0,2.0,A,1996-1997,Bayern Munich,False,0
944,944,Germany,1996-08-27,Dortmund,Freiburg,3.0,1.0,H,2.0,0.0,H,1996-1997,Dortmund,False,0
945,945,Germany,1996-08-27,Hamburg,Stuttgart,0.0,4.0,A,0.0,1.0,A,1996-1997,Stuttgart,False,0
946,946,Germany,1996-08-27,Schalke 04,Bochum,1.0,1.0,D,1.0,0.0,H,1996-1997,Blank,Bochum,1
947,947,Germany,1996-08-27,Werder Bremen,M'gladbach,1.0,0.0,H,1.0,0.0,H,1996-1997,Werder Bremen,False,0
948,948,Germany,1996-08-28,Bayern Munich,Leverkusen,4.0,2.0,H,3.0,1.0,H,1996-1997,Bayern Munich,False,0
949,949,Germany,1996-08-28,Bielefeld,Duisburg,1.0,1.0,D,0.0,0.0,D,1996-1997,Blank,False,0
950,950,Germany,1996-08-28,Dusseldorf,Munich 1860,0.0,0.0,D,0.0,0.0,D,1996-1997,Blank,False,0
951,951,Germany,1996-08-28,FC Koln,Hansa Rostock,0.0,2.0,A,0.0,1.0,A,1996-1997,Hansa Rostock,False,0
952,952,Germany,1996-08-28,Karlsruhe,St Pauli,4.0,0.0,H,1.0,0.0,H,1996-1997,Karlsruhe,False,0
953,953,Germany,1996-06-09,Freiburg,Dusseldorf,1.0,2.0,A,1.0,1.0,D,1995-1996,Dusseldorf,False,0
954,954,Germany,1996-06-09,M'gladbach,Hamburg,3.0,0.0,H,3.0,0.0,H,1995-1996,M'gladbach,False,0
955,955,Germany,1996-07-09,Bayern Munich,Bielefeld,1.0,0.0,H,0.0,0.0,D,1995-1996,Bayern Munich,False,0
956,956,Germany,1996-07-09,Bochum,Karlsruhe,3.0,1.0,H,1.0,0.0,H,1995-1996,Bochum,False,0
957,957,Germany,1996-07-09,Duisburg,Schalke 04,0.0,1.0,A,0.0,1.0,A,1995-1996,Schalke 04,False,0
958,958,Germany,1996-07-09,Hansa Rostock,Dortmund,0.0,1.0,A,0.0,0.0,D,1995-1996,Dortmund,False,0
959,959,Germany,1996-07-09,Leverkusen,Munich 1860,3.0,0.0,H,2.0,0.0,H,1995-1996,Leverkusen,False,0
960,960,Germany,1996-07-09,St Pauli,Werder Bremen,0.0,3.0,A,0.0,2.0,A,1995-1996,Werder Bremen,False,0
961,961,Germany,1996-08-09,Stuttgart,FC Koln,4.0,0.0,H,0.0,0.0,D,1996-1997,Stuttgart,False,0
962,962,Germany,1996-09-13,Dusseldorf,Hansa Rostock,0.0,2.0,A,0.0,1.0,A,1996-1997,Hansa Rostock,False,0
963,963,Germany,1996-09-13,Werder Bremen,Bochum,5.0,1.0,H,3.0,0.0,H,1996-1997,Werder Bremen,False,0
964,964,Germany,1996-09-14,Bielefeld,Leverkusen,0.0,1.0,A,0.0,1.0,A,1996-1997,Leverkusen,False,0
965,965,Germany,1996-09-14,Dortmund,Stuttgart,1.0,1.0,D,0.0,1.0,A,1996-1997,Blank,Dortmund,1
966,966,Germany,1996-09-14,FC Koln,M'gladbach,4.0,0.0,H,2.0,0.0,H,1996-1997,FC Koln,False,0
967,967,Germany,1996-09-14,Karlsruhe,Duisburg,1.0,0.0,H,1.0,0.0,H,1996-1997,Karlsruhe,False,0
968,968,Germany,1996-09-14,Munich 1860,Freiburg,4.0,0.0,H,0.0,0.0,D,1996-1997,Munich 1860,False,0
969,969,Germany,1996-09-14,Schalke 04,Bayern Munich,1.0,1.0,D,1.0,0.0,H,1996-1997,Blank,Bayern Munich,1
970,970,Germany,1996-09-15,Hamburg,St Pauli,3.0,0.0,H,1.0,0.0,H,1996-1997,Hamburg,False,0
971,971,Germany,1996-09-17,Karlsruhe,Stuttgart,0.0,2.0,A,0.0,1.0,A,1996-1997,Stuttgart,False,0
972,972,Germany,1996-09-20,Duisburg,Werder Bremen,3.0,2.0,H,1.0,0.0,H,1996-1997,Duisburg,False,0
973,973,Germany,1996-09-20,Hansa Rostock,Munich 1860,2.0,4.0,A,2.0,2.0,D,1996-1997,Munich 1860,False,0
974,974,Germany,1996-09-21,Bayern Munich,Karlsruhe,1.0,0.0,H,1.0,0.0,H,1996-1997,Bayern Munich,False,0
975,975,Germany,1996-09-21,Bielefeld,Schalke 04,0.0,1.0,A,0.0,1.0,A,1996-1997,Schalke 04,False,0
976,976,Germany,1996-09-21,Bochum,Hamburg,3.0,1.0,H,1.0,0.0,H,1996-1997,Bochum,False,0
977,977,Germany,1996-09-21,M'gladbach,Dortmund,5.0,1.0,H,3.0,1.0,H,1996-1997,M'gladbach,False,0
978,978,Germany,1996-09-21,St Pauli,FC Koln,0.0,0.0,D,0.0,0.0,D,1996-1997,Blank,False,0
979,979,Germany,1996-09-21,Stuttgart,Dusseldorf,0.0,2.0,A,0.0,0.0,D,1996-1997,Dusseldorf,False,0
980,980,Germany,1996-09-22,Leverkusen,Freiburg,5.0,3.0,H,2.0,1.0,H,1996-1997,Leverkusen,False,0
981,981,Germany,1996-09-27,FC Koln,Bochum,2.0,0.0,H,0.0,0.0,D,1996-1997,FC Koln,False,0
982,982,Germany,1996-09-27,Karlsruhe,Bielefeld,5.0,2.0,H,2.0,0.0,H,1996-1997,Karlsruhe,False,0
983,983,Germany,1996-09-28,Dusseldorf,M'gladbach,1.0,0.0,H,1.0,0.0,H,1996-1997,Dusseldorf,False,0
984,984,Germany,1996-09-28,Freiburg,Hansa Rostock,1.0,0.0,H,0.0,0.0,D,1996-1997,Freiburg,False,0
985,985,Germany,1996-09-28,Hamburg,Duisburg,1.0,1.0,D,0.0,0.0,D,1996-1997,Blank,False,0
986,986,Germany,1996-09-28,Munich 1860,Stuttgart,2.0,5.0,A,1.0,2.0,A,1996-1997,Stuttgart,False,0
987,987,Germany,1996-09-28,Schalke 04,Leverkusen,1.0,2.0,A,1.0,2.0,A,1996-1997,Leverkusen,False,0
988,988,Germany,1996-09-28,Werder Bremen,Bayern Munich,3.0,0.0,H,1.0,0.0,H,1996-1997,Werder Bremen,False,0
989,989,Germany,1996-09-29,Dortmund,St Pauli,2.0,1.0,H,1.0,0.0,H,1996-1997,Dortmund,False,0
990,990,Germany,1996-04-10,Bochum,Dortmund,1.0,0.0,H,0.0,0.0,D,1995-1996,Bochum,False,0
991,991,Germany,1996-04-10,Leverkusen,Hansa Rostock,4.0,1.0,H,1.0,1.0,D,1995-1996,Leverkusen,False,0
992,992,Germany,1996-04-10,Stuttgart,Freiburg,4.0,2.0,H,2.0,1.0,H,1995-1996,Stuttgart,False,0
993,993,Germany,1996-05-10,Bayern Munich,Hamburg,2.0,1.0,H,1.0,0.0,H,1995-1996,Bayern Munich,False,0
994,994,Germany,1996-05-10,Bielefeld,Werder Bremen,3.0,1.0,H,1.0,0.0,H,1995-1996,Bielefeld,False,0
995,995,Germany,1996-05-10,Duisburg,FC Koln,3.0,0.0,H,2.0,0.0,H,1995-1996,Duisburg,False,0
996,996,Germany,1996-05-10,M'gladbach,Munich 1860,1.0,0.0,H,0.0,0.0,D,1995-1996,M'gladbach,False,0
997,997,Germany,1996-05-10,Schalke 04,Karlsruhe,0.0,1.0,A,0.0,1.0,A,1995-1996,Karlsruhe,False,0
998,998,Germany,1996-05-10,St Pauli,Dusseldorf,3.0,0.0,H,1.0,0.0,H,1995-1996,St Pauli,False,0
999,999,Germany,1996-11-10,Freiburg,M'gladbach,1.0,0.0,H,0.0,0.0,D,1996-1997,Freiburg,False,0
1000,1000,Germany,1996-11-10,Munich 1860,St Pauli,4.0,2.0,H,1.0,0.0,H,1996-1997,Munich 1860,False,0
1001,1001,Germany,1996-12-10,Dortmund,Duisburg,2.0,0.0,H,0.0,0.0,D,1996-1997,Dortmund,False,0
1002,1002,Germany,1996-12-10,FC Koln,Bayern Munich,2.0,4.0,A,0.0,1.0,A,1996-1997,Bayern Munich,False,0
1003,1003,Germany,1996-12-10,Hamburg,Bielefeld,2.0,2.0,D,2.0,0.0,H,1996-1997,Blank,Bielefeld,2
1004,1004,Germany,1996-12-10,Hansa Rostock,Stuttgart,2.0,2.0,D,0.0,2.0,A,1996-1997,Blank,Hansa Rostock,2
1005,1005,Germany,1996-12-10,Karlsruhe,Leverkusen,1.0,1.0,D,1.0,0.0,H,1996-1997,Blank,Leverkusen,1
1006,1006,Germany,1996-12-10,Werder Bremen,Schalke 04,3.0,0.0,H,1.0,0.0,H,1996-1997,Werder Bremen,False,0
1007,1007,Germany,1996-10-13,Dusseldorf,Bochum,2.0,2.0,D,2.0,0.0,H,1996-1997,Blank,Bochum,2
1008,1008,Germany,1996-10-18,Bochum,Munich 1860,2.0,2.0,D,0.0,1.0,A,1996-1997,Blank,Bochum,1
1009,1009,Germany,1996-10-18,Leverkusen,Stuttgart,0.0,0.0,D,0.0,0.0,D,1996-1997,Blank,False,0
1010,1010,Germany,1996-10-19,Bielefeld,FC Koln,1.0,4.0,A,0.0,1.0,A,1996-1997,FC Koln,False,0
1011,1011,Germany,1996-10-19,Duisburg,Dusseldorf,0.0,0.0,D,0.0,0.0,D,1996-1997,Blank,False,0
1012,1012,Germany,1996-10-19,Karlsruhe,Werder Bremen,1.0,3.0,A,1.0,0.0,H,1996-1997,Werder Bremen,Werder Bremen,3
1013,1013,Germany,1996-10-19,M'gladbach,Hansa Rostock,2.0,0.0,H,0.0,0.0,D,1996-1997,M'gladbach,False,0
1014,1014,Germany,1996-10-19,Schalke 04,Hamburg,2.0,0.0,H,1.0,0.0,H,1996-1997,Schalke 04,False,0
1015,1015,Germany,1996-10-19,St Pauli,Freiburg,2.0,0.0,H,1.0,0.0,H,1996-1997,St Pauli,False,0
1016,1016,Germany,1996-10-20,Bayern Munich,Dortmund,0.0,0.0,D,0.0,0.0,D,1996-1997,Blank,False,0
1017,1017,Germany,1996-10-25,Hansa Rostock,St Pauli,3.0,1.0,H,3.0,0.0,H,1996-1997,Hansa Rostock,False,0
1018,1018,Germany,1996-10-25,Werder Bremen,Leverkusen,1.0,1.0,D,1.0,0.0,H,1996-1997,Blank,Leverkusen,1
1019,1019,Germany,1996-10-26,Dortmund,Bielefeld,5.0,0.0,H,2.0,0.0,H,1996-1997,Dortmund,False,0
1020,1020,Germany,1996-10-26,Dusseldorf,Bayern Munich,0.0,2.0,A,0.0,1.0,A,1996-1997,Bayern Munich,False,0
1021,1021,Germany,1996-10-26,FC Koln,Schalke 04,3.0,1.0,H,1.0,0.0,H,1996-1997,FC Koln,False,0
1022,1022,Germany,1996-10-26,Hamburg,Karlsruhe,2.0,0.0,H,1.0,0.0,H,1996-1997,Hamburg,False,0
1023,1023,Germany,1996-10-26,Munich 1860,Duisburg,1.0,1.0,D,1.0,1.0,D,1996-1997,Blank,False,0
1024,1024,Germany,1996-10-26,Stuttgart,M'gladbach,5.0,0.0,H,1.0,0.0,H,1996-1997,Stuttgart,False,0
1025,1025,Germany,1996-10-27,Freiburg,Bochum,0.0,1.0,A,0.0,1.0,A,1996-1997,Bochum,False,0
1026,1026,Germany,1996-01-11,Bayern Munich,Munich 1860,1.0,1.0,D,1.0,0.0,H,1995-1996,Blank,Munich 1860,1
1027,1027,Germany,1996-01-11,Bochum,Hansa Rostock,1.0,0.0,H,0.0,0.0,D,1995-1996,Bochum,False,0
1028,1028,Germany,1996-02-11,Bielefeld,Dusseldorf,1.0,0.0,H,0.0,0.0,D,1995-1996,Bielefeld,False,0
